student_id,prompt_id,text,content,wording,prompt_question,prompt_title,prompt_text,text_length,word_count,number_count,punctuation_count,stopword_count
fd1eee475739,ebad26,"Ways they would cover up the spoiled meat would be by chopping it up and using it for sausages,  ham would be smoked, and insterting a white hot iron after taking out the bone, ",-1.09352270025638,-1.42199155877431,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,177,34,0,3,16
adbd63592631,3b9047,"There were leaders. They were ""called pharaohs"" and ""were beleived to be gods in human form."" People would protect the pharaohs.  .....""The pharaoh directed the army in case of a forgein threat or an internal conflict""......... There were pople who made sure the people paid their taxes. .....""The vizier ensured that taxes were collected"".......  There were also people who kept records safe. .......""Scribes whgo kept government records"".... There was a person also below the pharaoh.  They "" were powerfull nobles and preists""......   ........""Only Nolbes could hold government posts""........    .......""Preists were responsible for pleaing the gods""......... There were also slaves and farmers. Slaves were ""those captured in war."" .....""Farmers tended the fields, raised animals,kept canals and reserviors in good order,worked in the stone quarries,and built the royal monuments""..........",-0.279895899077077,-1.21292041435103,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,894,127,0,122,40
1ba522ebcfd9,ebad26,There was many ways factories covered up the spoiled meat. They would use gelatin to color the sausage to make it appear brown. They would rub the meat up with soda to get rid of the odor. They also gave the meat a stronger pickle which destroyed the odor as well.,-0.0024657138419762,-0.04543859410258,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,264,51,0,4,18
9d7c7c2fe2b8,ebad26,"One way that they would use the spoiled meat is by mashing it up with regular meat to get rid of the smell, and then sending it out to the public like it was new. Another way was to cover it up. According to the text, ""...preserve it with borax and color  it with geletin to make it brown."" This shows that they would dye the gross meat and send it out to the public to cover it up. ",-0.0938138317174397,0.503832933489619,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,383,79,0,11,41
860d99a904b8,814d6b,"The third wave was delveloped over such a short period of time because of the mob mentality, when one person joined, so did another, and so on. Eventually this got so out of hand that the expeirement was ended.",0.237390406641902,-0.504022748039439,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",210,39,0,5,20
303acbdaa12c,3b9047,"The different social classes were involved in this government by having different types of classes. The pharaoh's was on top  on the chain of command and their job was to collect taxes with vizier's. Below the pharaoh's was the noble aims which included Noble's and priest.In the text it say's""Only nobles could hold government posts; in these positions they profited from tributes paid to the pharaoh. Priests were responsible for pleasing the gods"", their jobs sometimes were to  work with the Pharaoh or to help the Pharaoh with their job, the priest were just doing things that would make the gods happy.Below the Noble aims were the soldier on government and they fought in wars and uprising wars. In the text teh soldiers also""supervised the peasants, farmers, and slaves who were involved in building such structures as pyramids and palaces.Below the Soldier on government was the bottom of the heap where it's the lowest government and they were all slaves and farmers.Slaves were forced to work on building projects and the worked hard for the pharaoh's or Nobles. In the text farmers""Farmers paid taxes that could amount to as much as 60% of their yearly harvest""Even though they were at the bottom they moved up the economic ladder.",2.27318528123541,1.29393201796345,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1243,208,0,27,101
f8c92d62a680,3b9047,"    The different social classes were involved because they all have a part to play  a vital role for the government.In the article it states¨At the bottom of the social structure were slaves and farmers. Slavery became the fate of those captured as prisoners of war. In addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles.¨",0.388378742233568,-0.718005416422111,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,384,65,0,5,31
fc3e0c350faf,39c16e,It's should be thought out and planned to be complex. It should trigger emotions that people can relate to in the audience. It should also include the down fall of a character.,-1.14493363003249,-0.834494799990917,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",176,32,0,4,17
c0d2e16f8237,ebad26,"If the factory would have spoiled meat, they would either put it in a can and also they would chop it up into sausage. For instance in the first paragraph it states, ""whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage"" (1). In addition, the ham also was so spoiled, that the workers could not even stand the smell. ""there would be hams found spoiled, some of them with an odor so bad that a man could hardly bear to be in the room with them"" (2).",0.622715896629557,0.0347199454741653,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,521,104,0,18,51
fb7510d29efa,814d6b,"It ended becasue it was getting out of control. according to the text it states ""Jones instructed the students on how to initiate new members, and by the end of the day the movement had over 200 participants. Jones was surprised that some of the students started reporting to him when other members of the movement failed to abide by the rules."" This shows how many students were into this project thats why they stopped it was getting way to out of hand.",-0.536299206438047,-0.674868661271524,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",455,83,1,7,44
8c776fbd18f3,39c16e,"An ideal tragedy according to Aristotle should be complex rather than simple, cause the reader to feel pity and fear, and lastly, an ideal tragedy should involve a main character who is average as opposed to having a popular opinion or bias from the surrounding people. ",-0.0024657138419762,-0.04543859410258,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",270,46,0,4,20
eca54c00c4bd,ebad26,"They would use pickles to get rid of the spoiled meat smell, and they would also use the spoiled meat again but in forms of sausage or canned meat,",-0.681768575941824,-1.67219550872199,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,147,29,0,2,11
6fe938fc961a,39c16e,1. Plot - Should start the situation the main character is in as good and then only get worse from there. Also it has to have a beginning and an end. There must be a storyline and without a plot that is impossible.,-1.00194459351196,0.467502089497559,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",214,43,0,5,22
0493db35aaca,814d6b,"The Third Wave developed so quickly because Mr. Jones would emerge as an authoritarian figure to his class, which resulted in dramatic improvements to the efficiency of the class. The students also recruited new members, which made the experiment grow extremely quickly. Mr. Jones had to stop the experiment because he felt as though it was slipping out of his control, and the students had become extremely involved and loyal to the project.",0.264472995467321,0.758002182081705,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",442,73,0,8,31
3f2644553367,3b9047,"Pharaohs were like gods. They had bigger power like the government. According to the text""They had absolute power over their subjects.  ""All laws were enacted"". Keeping government records. According to the text ""Working with the vizier were scribes who kept government records."".",-0.970236693352702,-0.417058297304168,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,279,42,0,12,15
5723a8dfa526,3b9047,"the different social classes were different because they had middle class, 1st class, and poor. If you were poor you could always change your class by saving money and changing the path for you generation.",-0.62764732431351,-0.125597133679325,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,205,35,0,4,15
957cc2badb0a,39c16e,"Now the best strategies ate founded on the story of a few houses - on the fortunes of Alcmaeon, Oedipus, Orestes, Meleager, Thyestes, Telephus, and those others who have or suffered something terrible.",-1.54716321678788,-1.46124482282529,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",201,33,0,8,14
f059d35922c7,ebad26,"In the text it says, "" The meat was taken out of the pickle would often be found sour, and how they would rub it wuth sida to take away the smell, an then sell it to be eaten on free lunch counteres."" They would also put much more on the meat to cover it up. ",-0.776512236812572,-0.383759435798078,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,259,56,0,7,24
163513fe0303,3b9047,"The structure of the ancient Egyptian system of the government was really messy.  On top of everyone, is the pharoah/king. The pharoahs ""were believed to be gods in human form. "" This is how they have a lot of power.  They were on top of everyone in Egypt, only because people considered that pharoahs were gods. Right under nder the pharaoh, "" were powerful nobles and priests."" The ones that were at the most bottom of the social structure, ""were slaves and farmers."" The farmers, ""tended the fields, raised animals, kept canals."" The farmers worked really hard, but had to "" Farmers paid taxes that could amount to as much as 60% of their yearly harvest—that’s a lot of hay!"" The early Egyptian social structure was really unfair.  Their beliefs lead to all of this.  Comparing early Egypt and Egypt now, they changed a lot.",0.798619471931514,0.577455692514437,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,827,145,0,31,56
a466b7dfde38,39c16e,One element of an ideal tragedy is that it should be arranged as complex instead of simple. The complex tragedy should present actions and show emotions that could be seen as complex.,-1.20457384774869,-1.16978365920044,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",183,32,0,2,14
fa8c6503db1c,39c16e,"A tragedy should be arranged not simply a complex plan and should have many actions with fear and pity. the plan normally follows thru in the first part and then it starts to change.  single tragic has neither pity nor fear, it would work but it has no pity nor fear so it not as good.",-0.301962052042057,0.0778567006247517,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",285,56,0,4,28
a362f9ee2bca,39c16e,it must lead to the downfall of a charcter. it may be be comedical. it must be. it must be a good person who has the tragedy ,-1.48752299907168,-1.12595596361576,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",125,27,0,3,15
21b3f5d7ccd5,3b9047,"In ancient Egypt the social classes much resembles a pryamid itself.  As stated in paragraph 1, "" Egyptian society was structured like a pryamid."" The higher up you were the more power you held. Only people of higher classes could be apart of the goverment. Evidence for this can be qouted in paragraph6, "" right below the pharaoh in status were powerful nobles and priest."" which is another social class.",-0.0938138317174397,0.503832933489619,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,405,70,0,12,27
06e0c006b27b,3b9047,"The Egyptian social classes each play a part in making the civilization work. At the top of the pyramid was the pharaoh was the ruler and who was seen as a god, they oversaw all building tasks trade and production. Helping the pharaoh was viziers they were in charge of tasks they were like modern-day tax collectors. Scribes were also at the same levels as viziers they were important because they knew how to read and write.  Underneath them are nobles and priests. In the text, it states that ""Priests were responsible for pleasing the gods"" which was important because they thought that all their successes were only possible with luck and help from the gods.  Soldiers were also important they fought in battles to help protect their people but also work part-time as supervisors of peasants as well as farmers and slaves.  Craftsmen were in charge of making many things such as ""jewelry, pottery, papyrus products, tool, and other useful things."" this was important because without those things they wouldn't be able to trade or make advancements in technology. All of these people no matter what level had an important job to do that was a part of the civilization's success. ",1.9942417013837,1.67211525659922,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1183,202,0,24,102
cc21d75574f3,39c16e,The first element is the plot this really gives the reader an idea of what is going to be happening throughout the book. The plot can be anything such as in a lot of action movies someone is kidnapped and the main character has to get them back. The second one is character this is important when writing a book because you're going to need characters the readers are going to like and dislike and be able to picture this person in their head. Last I want to talk about is diction and this is the choice of wording you want to use within your novel that really lets the reader picture what you're saying. ,-0.274923389239162,0.36243014554627,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",605,115,0,6,57
1a964dd72755,3b9047,"Farmering paid taxes in the form of grains and the pharoh's stored it in thier warehouses and this grain was for "" This grain was used to feed the people in the event of a famine.""  Also the vizier ensured that taxes were collected.",-1.20457384774869,-1.16978365920044,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,232,44,0,5,21
438d529509d2,814d6b,"The Third Wave developed over such a short period of time because the students were following the leader that they grew to trust and they followed each other in herd like behavior. Over that short period of time, Mr. Jones demonstrated how quickly and effectively he could get that group of students to obey and listen to him at all costs. The text states, ""... they had been a part of an experiment to demonstrate how people willingly create a sense of superiority over others, and how this can lead people to justify doing horrible things in the name of the state’s honor."" This example shows how the students felt that since they were apart of a group, they were above aanyone else who wasn't in the 
 specific group. ",1.75038000942855,1.79634386748499,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",721,129,0,15,64
9c8cfeb086e1,814d6b,"I think the third wave developed over a short period of time because it talks about the actons that's happening and action's of alot of people can encourage singlle people that's by themselves. And i also say this because in the story it says ""History teacher Ron Jones, finding himself unable to explain to his students how people throughout history followed the crowd even when terrible things were happening, decided to demonstarte it to his students through an experiment"".",-0.579392237277158,-1.0896251196237,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",477,79,0,9,33
02f3987d58a6,3b9047,"The structure of the ancient Egyptians system of government was a pyramid. At the top were the gods and the pharaohs. According to USHistory.org, ""their leaders, called pharaohs, were belived to be gods in human form."" The pharaohs had absoulte power and had many responsibilities. One of the most important responsibilty was protection. In paragraph 3, the athour states that ""the pharaoh directed the army in case of a foreign threat or an internal conflict."" After the gods and the pharaohs, vizers, sribes, nobles, and priests were below them on the social class. In the text it states that ""the vizier ensured that taxes were collected."" The sribes who help them, kept govenrment records. Nobles were the only ones allowed to hold government posts and the priests were responsible for pleasing the gods. Below them were the soilders and the skilled workers. In paragraph 9, the author states that ""..soldiers also suoervised the peasants, farmers, and slaves whi were involved in building structures.."" The skilled workers made and sold useful things and products. The skilled workers also consisted of physicians and craftmen/women. At last were the slaves and farmers. According to the text, ""in addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles."" They had to work very hard and in bad conditions. The farmers tended the fields, raised animals and kept canals in good condition. They had to pay almost 60% of their yearly harvest in taxes.  There were no one else below them. Even though it was difficult, social mobility wasn't impossible. Small amount of peasants and farmers moved up the economic ladder.  ",2.12498403462144,-0.467719658929636,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1678,275,0,53,106
7a8efbb592ae,39c16e,"The elements of an ideal tragedy as described by Aristotle intake having a relatable character that could potentially be alike to the reader, have the character not be pitiful but instead have them be a normal person that was unaware a tragedy was about to strike. It shouldn't go from bad to good, but instead come from good to bad, and shouldn't be a result of vice, but of some mistake.",-0.0938138317174397,0.503832933489619,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",389,71,0,8,39
7fd9cc1e6e91,ebad26,"To cover up spoiled meat the factory would pickle the spoiled meat and then rub soda on it to get rid of the smell. I know this because the passage states ""Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell and sell it to be eaten on free-lunch counters"" This proves my statement on how they would cover up spoiled meat.",0.0888824040334871,-0.594710121694779,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,420,84,0,6,40
0c0ab2a14c2e,ebad26,They covered up spoiled meat my when the meat was found sour they would rub soda on it to take away the smell then sell it on free lunch counters. Also it the meat was found spoiled they has a stronger pickel to destroy the oder. Then when sausage was spoiled they dosed borax and glycerin to cover up moldyness,0.105429590910579,-0.674177720837426,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,311,60,0,2,27
2b577f945c94,3b9047,"The struture of the ancient Egyptian system of government was like the pharaoh was at the top and was the leader and had most of the control. They also protected the people as well.I know this because the author states  ""they had abslulute power of the people"". The next in  power was the vizier also called the chief minister. Vizier made sure the taxes were collected he worked for the pharaoh. The author states "" Th pharaoh appointed a chief minister called a vizier as a superviso. The vizizor ensured that taxes were collected."" After that was the powerful nobles and preist. The nobles held government positions and the preist pleased the gods. I know this because the author states ""only nobles could hold government post... priest were responsible for pleasing the gods."" After that were the soldiers they fought in wars and supervised peastents and farmers.I know this because the author states ""soilders fought in wars..also supriviesd the peasant"". The last class were the slaves and farmers, slaves were forced to work on building projects and had to work for the pharaor. Farmers jad to pay taxes on their yearly harvest that benefited the government. I know this because "" being forced to work on building projects, slaves toiled at the discretion of the pharaohs...farmers paid taxes that could amount to as much as 60%"". ",1.49913875826482,0.955611176267953,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1338,226,0,35,93
fe6fac61dc49,814d6b,"Mr jones started the third wave as a  experement on heard behavior. The school took to these heard behaviors very fast, and the third wave transformed into a large mass in just four days. Feeling that since the experement had already gained so much traction in 4 days, Jones thought it was best to end the experement quickly before some of the harsher fascist tendencies popped up. ",1.22108883316715,2.26907021599346,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",382,67,1,5,26
e6f95be27dff,3b9047,"The social classes were involved with the government because the Pharoah has control over laws, so he creates laws, and he had control over every subject.  Then, the nobles could hold government posts; furthermore, they profited from tributes paid to the pharaoh. Below the nobles, were the middle class. The middle class was made up of craftsmen and merchants. They had to sell useful things for people. In paragraphs 9 and 10, ""Skilled workers such as physicians and craftsmen/women made up the middle class. Craftsmen made and sold jewelry, pottery, papyrus products, tools, and other useful things. Naturally, there were people who needed to buy goods from artisans and traders. These were the merchants. and storekeepers who sold these goods to the public."" Then, at the bottom of the heap were the slaves and farmers. They had to work hard and had to pay taxes to the pharaoh. In paragraphs 11 and 12, ""At the bottom of the social structure were slaves and farmers. Slavery became the fate of those captured as prisoners of war. In addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles. Farmers tended the fields, raised animals, kept canals13 and reservoirs14 in good order, worked in the stone quarries,15 and built the royal monuments. Farmers paid taxes that could amount to as much as 60% of their yearly harvest—that’s a lot of hay!""",1.83524222284948,1.21738683887972,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1403,237,2,40,99
40e4b1980f19,3b9047,"The most powerful people were the gods and pharaohs are ""believed to be gods in human form."" The goverment and the vizier are in the middl class they help keep taxes collected and they know how to read and write. The priest were also under the pharaohs because they are supposed to ""please teh gods.""  And way at the bottom were the farmers and the slaved people. They would get forced to build things.",0.205682506482641,0.380537638762288,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,402,74,0,9,33
deb1189de9ce,3b9047,"In the Egyptian pyramid the tops, we're gods and Pharaohs. The higher class of the pyramid that has Power and control. The next of the pyramid is the middle class are scribes, priests and visers the viser was the one to help the Pharaohs and made sure taxes were done. They also kept government records. Merchants and skilled workers we're also part of the middle class to also make there way to the top. And at the bottom of the pyramid, we're slaves and farmers who paid their taxes by harvesting, their crops to pay off their depth.",0.531367778754094,0.583991473066364,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,535,98,0,13,40
0a02a232a8ec,ebad26,Like it said in the text they would do certain things to cover up spoiledmeat such as rub it with soda and other things to take away the awful smell and how it looked. ,-1.35556218334036,-0.955800990817773,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,168,34,0,1,18
5505d5e81ce6,3b9047,"The structure of the ancient egyptian system wasn't at all based on how hard you worked, but how society viewed you and wanted to refer to you as. The pharaohs were ranked as top tier, then came scribes/priest, and lastly placed the slaves and farmers. They were ranked from best to least and were expected to sustain their place, yes it was possible to move up on the economic board as well as being able to move up. Social mobility was in face possibe, but it was very rare. Only some of what they refered to as ""peasents"" were able to move up, and it was almost impossible to be moved down since if you were born into a high social status.",1.19315651561021,1.04922096998221,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,642,122,0,14,63
b4fb590eb3c9,ebad26,"One way the factory would use spoiled meat is by mixing it up with other meat to make it into a sausage. In the text it says,"" For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage."" Another way the factory would cover spoiled meat up is by labbling it ""special meat"" and selling it for more.  It also says that they would cover up the spoiled meat by puttting chemicals in it to make it lose its oder and make it more ham like.",0.670351243803345,1.55163281950375,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,538,109,0,12,54
495f3ef9cfb9,3b9047,The structure of the ancient Egyption system is full rank workers and the system they read and they are rare skill in ancient Egypt and they work hard and they dont stop.,-1.54716321678788,-1.46124482282529,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,170,32,0,1,14
5cb0bd56b91d,39c16e,One element is to excite pity and fear. This means to add scenes that would shock the audience and give them fear for the people in the play.,-1.14493363003249,-0.834494799990917,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",141,28,0,2,12
e7604211ac99,3b9047,"People in Ancient Egypt had many different classes, but as it says in paragraph 10, it was not impossible to move up the social structure as a middle-class citizen.",-1.54716321678788,-1.46124482282529,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,164,29,0,4,14
80ce76f040ac,ebad26,"They would can it or chop it into sausage. ""whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage."". "" they would rub it up with soda to take away the smell...""",-0.0408895073247213,-1.629328884178,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,232,48,0,11,26
4f141c7e979e,ebad26,"One way the factour would use pickle juice and also rubbed with baking soda to mask the spoled meat. In the passage it said, ""The meatn that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell"" This shows how the factories would find smart ways to cover up the use of spoiled meat in order to make more money. ",-0.301962052042057,0.0778567006247517,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,371,74,0,6,29
16d5a5e70824,39c16e,There should be some comedy in the tragedy. There should be a change in fortune in the tragedy. There should also be a downfall in the tragedy.,-1.1569385005749,0.347129214829142,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",143,27,0,3,16
74075e29378c,39c16e,"An ideal tragedy should be arranged with a complex plan, incite pity and fear into the reader, and that the change of fortune in a man cannot be drastic as that only serves to shock people. ",-1.33901499646327,-1.03526858996042,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",190,36,0,3,18
5350749439d1,39c16e,"The plot needs to be well-constructed, it also needs to be single in its issue. The change of fortune should be from good to bad, so a main character faces some tragdies or hardships. The characters who have the tragedies should be people who have done or suffered something terrible.",0.050688599419699,0.260164764093871,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",284,50,0,6,24
bd1d1101cd50,3b9047,"    In Ancient Egypt's system of governent different social classes were involved. As it states in paragraph one, some say the society was structured like a pyramid. The leaders of the Egyptian system of government were known as pharaohs.   Pharaohs were believed to be gods in the form of a human. These pharaohs had all the control over their people and had many responsibilites like protecting ancient Egypt. ",0.205682506482641,0.380537638762288,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,412,67,0,7,27
b10cc5937f11,39c16e,"A perfect tragedy should, be arranged not on the simple but on the complex plan. It should, moreover, imitate actions which excite pity and fear, this being the distinctive mark of tragic imitation. ",-0.878888575477238,-0.966329824896367,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",199,33,0,6,13
bc2448ff8946,39c16e,"An ideal tragedy should be arranged on a complex plan,  should imitate actions which excite pity and fear, and should go from good to bad instead of bad to good as described by Aristotle.",-0.981264914141905,-1.54890021399466,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",187,34,0,3,15
6ff3d5ede1f4,3b9047," At the bottom are the farmer unskilled workers enslaved people. in the middle class was the Merchants, artisans, Shopkeepers. and in the upper class are the Nobles, Generals, Priests. the ruler is Pharaoh.",-0.387791203829632,-0.584181287616185,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,206,33,0,8,14
466c92f6f835,ebad26,"""Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would run it up with soda to take away the smell, and sell it to be eaten on free lunch counteres:"" The meat in the factories were often sour and they would use diffrent techiniqes to take away the oder and the sour taste of it.",-0.125751720745657,-1.05037185557272,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,331,67,0,6,32
fd5874729486,3b9047,Some nobles we're scribes who kept the records then came the preist who worshiped the gods then after that the chief vizier collected all the taxes and the pharaoh ruled them all,-1.26421406546489,-1.50507251840997,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,178,32,0,1,16
0ee2c0687759,39c16e,"An ideal tragedy according to Aristotle means it has a good  plot, the change of fortune goes from good to bad not bad to go good. He also says the good story's are founded on a few houses on the fortunes of people. ",-0.921624696425702,-1.21361135478513,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",216,43,0,4,18
f00a4938f0cd,3b9047,The system in acient egyptian was that that pharaohs believed  gods in human form and absolute power they had over their subjects. It states that in paragragh (3-4)that Egypt believed they were gods and when they died there was a huge stone pyrimad built as their tombs. Next is the vizerier. Vizerier made sure that that taxes were collected. Priest it states that they were responsible for pleasing the gods. The Nobles grew wealthy from donations to the gods. And lastly the gods the gods controlled the weather and many people belived in all of the other things. People also thought they controlled the famine.,0.793407261838069,0.117800905109825,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,614,105,0,11,47
e87808d11c34,ebad26,They would use every single piece of meat they had even if it was moldy. They would either cut it up into sausage as cited in paragraph 1.  Or they would put it in chemicals to make it look like its not moldy as cited in paragraph 5. ,0.205682506482641,0.380537638762288,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,234,48,0,3,20
0636e7c576c2,ebad26," one way is that they would use pickle juice so that it would make the smell better another way is that they would take out the bone because the bone is a main reason of bad smell or roating they also rub the meat with soda so it takes away the sour smell from the pickle juice, In the text it states ""how they would rub it up with soda to take away the smell."" this shows that they cover up spoiled meat.",1.05417305056096,0.0815796235448203,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,405,83,0,5,38
8838cc68cf02,3b9047,"In the text it says,""In addition slaves where  being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles.""",-1.54716321678788,-1.46124482282529,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,148,25,0,5,11
